Koordinatensystem : Lambert konform konisch
Rechtswert        : 3860500 Meter
Hochwert          : 2657500 Meter
Hoehenlage        : 490 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3860500 2657500  1  1  1   0.7  936 242  5.9 8  4.2  99    0    0 280 -311  1
3860500 2657500  1  1  2   0.5  936 264  6.3 8  4.2  99    0    0 281 -311  1
3860500 2657500  1  1  3   0.3  935 284  6.5 8  4.1  98    0    0 279 -310  1
3860500 2657500  1  1  4   0.3  936 293  6.2 8  4.1  97    0    0 277 -309  1
3860500 2657500  1  1  5   0.3  937 301  5.9 8  4.0  95    0    0 279 -309  1
3860500 2657500  1  1  6   0.5  937 300  5.4 8  3.9  92    0    0 280 -309  1
3860500 2657500  1  1  7   0.1  938 320  5.2 8  3.9  92    0    0 280 -308  1
3860500 2657500  1  1  8  -0.3  939 310  4.6 8  3.8  93    0    0 278 -308  1
3860500 2657500  1  1  9  -0.7  940 310  5.3 7  3.8  96    0    2 272 -307  1
3860500 2657500  1  1 10  -0.6  940 310  5.1 8  3.8  98    0   13 269 -306  1
3860500 2657500  1  1 11  -0.2  941 310  5.2 8  3.9  98    0   37 274 -306  1
3860500 2657500  1  1 12   0.2  942 300  5.5 8  3.9  94    0   73 275 -306  1
3860500 2657500  1  1 13   0.4  943 310  5.0 8  3.7  89    0   44 274 -306  1
3860500 2657500  1  1 14  -0.3  942 300  6.0 8  3.6  87    0   61 272 -305  1
3860500 2657500  1  1 15  -1.1  943 300  5.3 5  3.5  90   13   65 258 -305  1
3860500 2657500  1  1 16  -1.6  943 290  6.1 7  3.4  93    1   28 252 -304  1
3860500 2657500  1  1 17  -1.9  943 280  7.6 7  3.3  92    0    1 258 -304  1
3860500 2657500  1  1 18  -1.7  943 272 10.0 7  3.1  86    0    0 256 -303  1
3860500 2657500  1  1 19  -1.9  943 267  9.2 5  2.9  82    0    0 249 -303  1
3860500 2657500  1  1 20  -2.9  943 273  7.2 8  3.0  89    0    0 254 -302  1
3860500 2657500  1  1 21  -2.7  943 280  8.6 6  3.1  93    0    0 259 -301  1
3860500 2657500  1  1 22  -2.8  944 270  6.0 7  3.0  91    0    0 256 -301  1
3860500 2657500  1  1 23  -2.8  943 267 10.3 7  2.9  89    0    0 260 -301  1
